Channel              :,CH1,CH2
Frequency            :,1.000kHz,1.000kHz
Period               :,1.000ms,1.000ms
PK-PK                :,5.920V,2.000V
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,0.40000uS,0.40000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
560,2440.000000,800.000000
561,2400.000000,800.000000
562,2440.000000,800.000000
563,2440.000000,800.000000
564,2400.000000,800.000000
565,2400.000000,760.000000
566,2400.000000,800.000000
567,2400.000000,800.000000
568,2400.000000,760.000000
569,2360.000000,760.000000
570,2360.000000,760.000000
571,2360.000000,760.000000
572,2360.000000,760.000000
573,2360.000000,760.000000
574,2320.000000,800.000000
575,2360.000000,760.000000
576,2360.000000,760.000000
577,2360.000000,760.000000
578,2360.000000,760.000000
579,2360.000000,760.000000
580,2320.000000,760.000000
581,2320.000000,760.000000
582,2280.000000,760.000000
583,2320.000000,760.000000
584,2320.000000,760.000000
585,2280.000000,760.000000
586,2320.000000,760.000000
587,2320.000000,760.000000
588,2280.000000,760.000000
589,2280.000000,760.000000
590,2320.000000,720.000000
591,2280.000000,760.000000
592,2280.000000,760.000000
593,2280.000000,760.000000
594,2280.000000,760.000000
595,2240.000000,760.000000
596,2240.000000,720.000000
597,2280.000000,720.000000
598,2240.000000,720.000000
599,2240.000000,720.000000
600,2240.000000,720.000000
601,2240.000000,720.000000
602,2240.000000,720.000000
603,2200.000000,720.000000
604,2200.000000,720.000000
605,2200.000000,720.000000
606,2200.000000,720.000000
607,2200.000000,720.000000
608,2200.000000,720.000000
609,2200.000000,720.000000
610,2160.000000,720.000000
611,2200.000000,720.000000
612,2160.000000,720.000000
613,2160.000000,680.000000
614,2160.000000,680.000000
615,2200.000000,680.000000
616,2160.000000,720.000000
617,2160.000000,720.000000
618,2120.000000,720.000000
619,2120.000000,720.000000
620,2120.000000,720.000000
621,2120.000000,680.000000
622,2120.000000,680.000000
623,2120.000000,680.000000
624,2120.000000,680.000000
625,2120.000000,680.000000
626,2120.000000,720.000000
627,2080.000000,680.000000
628,2080.000000,680.000000
629,2120.000000,680.000000
630,2080.000000,680.000000
631,2080.000000,680.000000
632,2080.000000,640.000000
633,2080.000000,680.000000
634,2040.000000,680.000000
635,2040.000000,680.000000
636,2040.000000,680.000000
637,2040.000000,680.000000
638,2040.000000,680.000000
639,2040.000000,680.000000
640,2040.000000,680.000000
641,2000.000000,640.000000
642,2000.000000,640.000000
643,2000.000000,640.000000
644,2000.000000,680.000000
645,2000.000000,640.000000
646,2000.000000,640.000000
647,2000.000000,640.000000
648,1960.000000,640.000000
649,1960.000000,640.000000
650,1960.000000,680.000000
651,1960.000000,680.000000
652,1960.000000,640.000000
653,1920.000000,640.000000
654,1960.000000,640.000000
655,1960.000000,640.000000
656,1920.000000,640.000000
657,1920.000000,640.000000
658,1920.000000,640.000000
659,1920.000000,640.000000
660,1920.000000,640.000000
661,1880.000000,600.000000
662,1920.000000,600.000000
663,1880.000000,600.000000
664,1920.000000,600.000000
665,1880.000000,600.000000
666,1880.000000,600.000000
667,1880.000000,600.000000
668,1880.000000,600.000000
669,1880.000000,600.000000
670,1840.000000,600.000000
671,1840.000000,600.000000
672,1840.000000,600.000000
673,1840.000000,600.000000
674,1840.000000,600.000000
675,1840.000000,600.000000
676,1840.000000,600.000000
677,1840.000000,600.000000
678,1840.000000,600.000000
679,1800.000000,600.000000
680,1800.000000,600.000000
681,1800.000000,600.000000
682,1800.000000,600.000000
683,1760.000000,560.000000
684,1760.000000,560.000000
685,1800.000000,600.000000
686,1760.000000,600.000000
687,1760.000000,600.000000
688,1720.000000,560.000000
689,1720.000000,560.000000
690,1720.000000,560.000000
691,1720.000000,560.000000
692,1720.000000,560.000000
693,1720.000000,560.000000
694,1720.000000,560.000000
695,1720.000000,560.000000
696,1720.000000,520.000000
697,1720.000000,560.000000
698,1720.000000,560.000000
699,1680.000000,560.000000
700,1680.000000,560.000000
701,1640.000000,520.000000
702,1680.000000,560.000000
703,1680.000000,560.000000
704,1640.000000,560.000000
705,1640.000000,560.000000
706,1640.000000,560.000000
707,1640.000000,520.000000
708,1640.000000,520.000000
709,1600.000000,520.000000
710,1600.000000,520.000000
711,1600.000000,520.000000
712,1600.000000,520.000000
713,1600.000000,520.000000
714,1600.000000,520.000000
715,1600.000000,520.000000
716,1560.000000,520.000000
717,1560.000000,520.000000
718,1560.000000,520.000000
719,1560.000000,520.000000
720,1600.000000,520.000000
721,1560.000000,520.000000
722,1520.000000,520.000000
723,1520.000000,520.000000
724,1560.000000,520.000000
725,1520.000000,520.000000
726,1520.000000,480.000000
727,1520.000000,520.000000
728,1520.000000,520.000000
729,1520.000000,480.000000
730,1480.000000,480.000000
731,1480.000000,480.000000
732,1480.000000,480.000000
733,1480.000000,480.000000
734,1440.000000,480.000000
735,1440.000000,480.000000
736,1480.000000,480.000000
737,1480.000000,480.000000
738,1440.000000,440.000000
739,1440.000000,440.000000
740,1400.000000,480.000000
741,1440.000000,480.000000
742,1400.000000,480.000000
743,1400.000000,480.000000
744,1400.000000,480.000000
745,1400.000000,480.000000
746,1400.000000,440.000000
747,1400.000000,440.000000
748,1360.000000,440.000000
749,1360.000000,440.000000
750,1360.000000,440.000000
751,1360.000000,440.000000
752,1360.000000,440.000000
753,1360.000000,440.000000
754,1360.000000,440.000000
755,1320.000000,440.000000
756,1320.000000,440.000000
757,1280.000000,440.000000
758,1320.000000,440.000000
759,1320.000000,440.000000
760,1320.000000,440.000000
761,1280.000000,400.000000
762,1280.000000,400.000000
763,1280.000000,440.000000
764,1280.000000,400.000000
765,1280.000000,400.000000
766,1280.000000,400.000000
767,1240.000000,400.000000
768,1240.000000,400.000000
769,1240.000000,360.000000
770,1240.000000,400.000000
771,1200.000000,400.000000
772,1240.000000,400.000000
773,1200.000000,400.000000
774,1200.000000,400.000000
775,1200.000000,400.000000
776,1200.000000,400.000000
777,1200.000000,400.000000
778,1160.000000,360.000000
779,1160.000000,360.000000
780,1160.000000,360.000000
