,,,-00.000018920000,   7.60000,
,,,-00.000018900000,   7.60000,
,,,-00.000018880000,   7.60000,
,,,-00.000018860000,   7.60000,
,,,-00.000018840000,   8.00000,
,,,-00.000018820000,   8.00000,
,,,-00.000018800000,   8.00000,
,,,-00.000018780000,   8.00000,
,,,-00.000018760000,   8.00000,
,,,-00.000018740000,   8.80000,
,,,-00.000018720000,   8.00000,
,,,-00.000018700000,   8.80000,
,,,-00.000018680000,   8.80000,
,,,-00.000018660000,   8.80000,
,,,-00.000018640000,   8.80000,
,,,-00.000018620000,   9.20000,
,,,-00.000018600000,   9.60000,
,,,-00.000018580000,   9.20000,
,,,-00.000018560000,   9.20000,
,,,-00.000018540000,   9.60000,
,,,-00.000018520000,   9.60000,
,,,-00.000018500000,   9.60000,
,,,-00.000018480000,   9.60000,
,,,-00.000018460000,  10.00000,
,,,-00.000018440000,   9.60000,
,,,-00.000018420000,  10.00000,
,,,-00.000018400000,  10.40000,
,,,-00.000018380000,  10.00000,
,,,-00.000018360000,  10.00000,
,,,-00.000018340000,  10.00000,
,,,-00.000018320000,  10.40000,
,,,-00.000018300000,  10.40000,
,,,-00.000018280000,  10.40000,
,,,-00.000018260000,  11.20000,
,,,-00.000018240000,  10.80000,
,,,-00.000018220000,  10.80000,
,,,-00.000018200000,  12.00000,
,,,-00.000018180000,  12.00000,
,,,-00.000018160000,  12.80000,
,,,-00.000018140000,  12.80000,
,,,-00.000018120000,  12.80000,
,,,-00.000018100000,  12.80000,
,,,-00.000018080000,  12.00000,
,,,-00.000018060000,  12.00000,
,,,-00.000018040000,  12.00000,
,,,-00.000018020000,  12.40000,
,,,-00.000018000000,  12.40000,
,,,-00.000017980000,  12.40000,
,,,-00.000017960000,  12.00000,
,,,-00.000017940000,  12.00000,
,,,-00.000017920000,  11.60000,
,,,-00.000017900000,  11.60000,
,,,-00.000017880000,  11.60000,
,,,-00.000017860000,  11.20000,
,,,-00.000017840000,  11.20000,
,,,-00.000017820000,  11.20000,
,,,-00.000017800000,  11.60000,
,,,-00.000017780000,  11.20000,
,,,-00.000017760000,  11.20000,
,,,-00.000017740000,  11.20000,
,,,-00.000017720000,  10.80000,
,,,-00.000017700000,  11.20000,
,,,-00.000017680000,  10.40000,
,,,-00.000017660000,  10.80000,
,,,-00.000017640000,  10.00000,
,,,-00.000017620000,  10.00000,
,,,-00.000017600000,  10.40000,
,,,-00.000017580000,  10.00000,
,,,-00.000017560000,  10.00000,
,,,-00.000017540000,  10.40000,
,,,-00.000017520000,  10.40000,
,,,-00.000017500000,   9.60000,
,,,-00.000017480000,  10.00000,
,,,-00.000017460000,   9.60000,
,,,-00.000017440000,   9.60000,
,,,-00.000017420000,   9.20000,
,,,-00.000017400000,   9.20000,
,,,-00.000017380000,   9.20000,
,,,-00.000017360000,   9.20000,
,,,-00.000017340000,   9.20000,
,,,-00.000017320000,   8.80000,
,,,-00.000017300000,   8.40000,
,,,-00.000017280000,   8.80000,
,,,-00.000017260000,   8.80000,
,,,-00.000017240000,   8.40000,
,,,-00.000017220000,   8.40000,
,,,-00.000017200000,   8.80000,
,,,-00.000017180000,   8.00000,
,,,-00.000017160000,   8.00000,
,,,-00.000017140000,   7.60000,
,,,-00.000017120000,   7.60000,
,,,-00.000017100000,   8.00000,
,,,-00.000017080000,   7.60000,
,,,-00.000017060000,   7.20000,
